sku,name,quantity,price
S0060514,Item 60514,159,128.5
S0060515,Item 60515,496,2.16
S0060516,Item 60516,419,15.81
S0060517,Item 60517,426,93.93
S0060518,Item 60518,32,21.75
S0060519,Item 60519,200,66.47
S0060520,Item 60520,96,105.76
S0060521,Item 60521,450,27.84
S0060522,Item 60522,493,91.54
S0060523,Item 60523,73,109.23
S0060524,Item 60524,471,103.11
S0060525,Item 60525,250,157.64
S0060526,Item 60526,174,100.32
S0060527,Item 60527,453,73.47
S0060528,Item 60528,169,19.09
S0060529,Item 60529,68,145.13
S0060530,Item 60530,83,143.94
S0060531,Item 60531,144,121.73
S0060532,Item 60532,478,104.59
S0060533,Item 60533,258,98.13
S0060534,Item 60534,370,190.86
S0060535,Item 60535,302,42.72
S0060536,Item 60536,206,196.32
S0060537,Item 60537,150,128.0
S0060538,Item 60538,137,169.62
S0060539,Item 60539,144,139.39
S0060540,Item 60540,223,118.98
S0060541,Item 60541,304,39.73
S0060542,Item 60542,399,75.61
S0060543,Item 60543,124,77.35
S0060544,Item 60544,205,34.51
S0060545,Item 60545,186,90.06
S0060546,Item 60546,354,3.42
S0060547,Item 60547,136,33.38
S0060548,Item 60548,279,90.38
S0060549,Item 60549,227,152.3
S0060550,Item 60550,370,12.82
S0060551,Item 60551,463,92.45
S0060552,Item 60552,261,13.96
S0060553,Item 60553,59,39.64
S0060554,Item 60554,52,77.09
S0060555,Item 60555,275,128.08
S0060556,Item 60556,53,164.16
S0060557,Item 60557,109,119.18
S0060558,Item 60558,288,9.37
S0060559,Item 60559,58,137.16
S0060560,Item 60560,261,74.73
S0060561,Item 60561,216,76.71
S0060562,Item 60562,233,31.25
S0060563,Item 60563,10,90.09
S0060564,Item 60564,44,126.3
S0060565,Item 60565,403,157.08
S0060566,Item 60566,387,9.24
S0060567,Item 60567,478,14.01
S0060568,Item 60568,126,137.35
S0060569,Item 60569,145,22.79
S0060570,Item 60570,77,64.04
S0060571,Item 60571,289,84.98
S0060572,Item 60572,496,19.11
S0060573,Item 60573,105,48.0
S0060574,Item 60574,157,107.21
S0060575,Item 60575,187,154.36
S0060576,Item 60576,97,78.14
S0060577,Item 60577,51,113.39
S0060578,Item 60578,414,11.5
S0060579,Item 60579,274,98.11
S0060580,Item 60580,234,164.39
S0060581,Item 60581,242,57.65
S0060582,Item 60582,211,90.42
S0060583,Item 60583,443,113.42
S0060584,Item 60584,359,52.02
S0060585,Item 60585,472,99.35
S0060586,Item 60586,46,28.97
S0060587,Item 60587,435,160.97
S0060588,Item 60588,354,114.53
S0060589,Item 60589,470,94.45
S0060590,Item 60590,409,7.64
S0060591,Item 60591,54,16.4
S0060592,Item 60592,208,145.99
S0060593,Item 60593,101,158.99
S0060594,Item 60594,243,95.63
S0060595,Item 60595,168,56.71
S0060596,Item 60596,453,34.63
S0060597,Item 60597,154,199.72
S0060598,Item 60598,202,21.09
S0060599,Item 60599,338,41.1
S0060600,Item 60600,94,141.77
S0060601,Item 60601,378,100.59
S0060602,Item 60602,456,41.28
S0060603,Item 60603,441,82.73
S0060604,Item 60604,227,185.73
S0060605,Item 60605,351,164.07
S0060606,Item 60606,254,37.16
S0060607,Item 60607,311,107.77
S0060608,Item 60608,183,177.13
S0060609,Item 60609,8,92.91
S0060610,Item 60610,56,59.62
S0060611,Item 60611,360,117.49
S0060612,Item 60612,40,111.07
S0060613,Item 60613,346,20.08
S0060614,Item 60614,81,18.68
S0060615,Item 60615,459,30.69
S0060616,Item 60616,307,156.83
S0060617,Item 60617,268,134.83
S0060618,Item 60618,115,158.29
S0060619,Item 60619,342,169.78
S0060620,Item 60620,472,20.11
S0060621,Item 60621,479,12.83
S0060622,Item 60622,2,57.63
S0060623,Item 60623,199,108.29
S0060624,Item 60624,55,179.18
S0060625,Item 60625,392,187.87
S0060626,Item 60626,46,28.68
S0060627,Item 60627,3,173.78
S0060628,Item 60628,217,85.86
S0060629,Item 60629,229,14.86
S0060630,Item 60630,164,73.49
S0060631,Item 60631,190,79.5
S0060632,Item 60632,7,52.13
S0060633,Item 60633,340,199.06
S0060634,Item 60634,226,76.76
S0060635,Item 60635,419,67.93
S0060636,Item 60636,176,168.61
S0060637,Item 60637,26,68.68
S0060638,Item 60638,236,26.72
S0060639,Item 60639,193,127.82
S0060640,Item 60640,489,95.63
S0060641,Item 60641,284,48.46
S0060642,Item 60642,313,25.36
S0060643,Item 60643,5,96.11
S0060644,Item 60644,216,96.2
S0060645,Item 60645,358,59.89
S0060646,Item 60646,456,142.39
S0060647,Item 60647,80,39.93
S0060648,Item 60648,54,23.0
S0060649,Item 60649,464,156.13
S0060650,Item 60650,391,102.51
S0060651,Item 60651,335,139.45
S0060652,Item 60652,87,54.01
S0060653,Item 60653,279,110.15
S0060654,Item 60654,404,68.36
S0060655,Item 60655,60,118.92
S0060656,Item 60656,488,63.84
S0060657,Item 60657,444,178.67
S0060658,Item 60658,449,88.72
S0060659,Item 60659,57,169.07
S0060660,Item 60660,441,46.99
S0060661,Item 60661,177,24.38
S0060662,Item 60662,229,86.81
S0060663,Item 60663,256,189.73
S0060664,Item 60664,76,47.6
S0060665,Item 60665,182,72.02
S0060666,Item 60666,112,71.14
S0060667,Item 60667,90,91.77
S0060668,Item 60668,302,27.85
S0060669,Item 60669,179,15.88
S0060670,Item 60670,316,118.51
S0060671,Item 60671,22,44.62
S0060672,Item 60672,31,122.14
S0060673,Item 60673,366,143.77
S0060674,Item 60674,411,111.5
S0060675,Item 60675,451,92.59
S0060676,Item 60676,160,12.56
S0060677,Item 60677,153,132.36
S0060678,Item 60678,126,134.19
S0060679,Item 60679,410,187.97
S0060680,Item 60680,160,35.81
S0060681,Item 60681,110,105.8
S0060682,Item 60682,411,75.81
S0060683,Item 60683,329,92.47
S0060684,Item 60684,326,117.01
S0060685,Item 60685,417,82.71
S0060686,Item 60686,215,187.49
S0060687,Item 60687,439,92.28
S0060688,Item 60688,130,43.64
S0060689,Item 60689,288,64.2
S0060690,Item 60690,290,68.46
S0060691,Item 60691,195,55.03
S0060692,Item 60692,72,45.59
S0060693,Item 60693,154,58.46
S0060694,Item 60694,446,8.29
S0060695,Item 60695,479,13.0
S0060696,Item 60696,91,27.46
S0060697,Item 60697,497,72.42
S0060698,Item 60698,30,170.76
S0060699,Item 60699,375,115.99
S0060700,Item 60700,251,26.48
S0060701,Item 60701,256,22.06
S0060702,Item 60702,208,178.24
S0060703,Item 60703,93,42.71
S0060704,Item 60704,209,163.49
S0060705,Item 60705,292,67.41
S0060706,Item 60706,307,173.54
S0060707,Item 60707,46,93.28
S0060708,Item 60708,247,168.91
S0060709,Item 60709,132,139.7
S0060710,Item 60710,42,40.94
S0060711,Item 60711,197,189.49
S0060712,Item 60712,68,29.94
S0060713,Item 60713,400,85.26
S0060714,Item 60714,365,144.22
S0060715,Item 60715,102,80.43
S0060716,Item 60716,14,80.5
S0060717,Item 60717,207,7.37
S0060718,Item 60718,467,94.81
S0060719,Item 60719,307,186.97
S0060720,Item 60720,466,167.37
S0060721,Item 60721,487,185.52
S0060722,Item 60722,135,161.29
S0060723,Item 60723,179,46.4
S0060724,Item 60724,126,127.88
S0060725,Item 60725,420,145.08
S0060726,Item 60726,297,171.29
S0060727,Item 60727,13,150.84
S0060728,Item 60728,404,199.76
S0060729,Item 60729,18,184.92
S0060730,Item 60730,417,126.42
S0060731,Item 60731,336,192.05
S0060732,Item 60732,44,87.06
S0060733,Item 60733,160,95.35
S0060734,Item 60734,483,126.26
S0060735,Item 60735,229,29.93
S0060736,Item 60736,11,91.67
S0060737,Item 60737,147,62.25
S0060738,Item 60738,336,133.38
S0060739,Item 60739,256,39.97
S0060740,Item 60740,352,192.06
S0060741,Item 60741,179,19.37
S0060742,Item 60742,491,136.06
S0060743,Item 60743,92,5.78
S0060744,Item 60744,96,183.7
S0060745,Item 60745,224,11.75
S0060746,Item 60746,338,107.38
S0060747,Item 60747,177,172.93
S0060748,Item 60748,95,15.62
S0060749,Item 60749,60,75.3
S0060750,Item 60750,433,166.39
S0060751,Item 60751,409,96.45
S0060752,Item 60752,68,175.09
S0060753,Item 60753,335,196.15
S0060754,Item 60754,405,74.87
S0060755,Item 60755,228,56.26
S0060756,Item 60756,439,183.61
S0060757,Item 60757,409,53.11
S0060758,Item 60758,470,71.77
S0060759,Item 60759,239,50.52
S0060760,Item 60760,455,107.97
S0060761,Item 60761,6,100.17
S0060762,Item 60762,196,38.76
S0060763,Item 60763,220,143.48
S0060764,Item 60764,270,180.98
S0060765,Item 60765,320,150.71
S0060766,Item 60766,341,73.02
S0060767,Item 60767,432,45.5
S0060768,Item 60768,118,81.55
S0060769,Item 60769,412,168.8
S0060770,Item 60770,29,49.23
S0060771,Item 60771,226,60.39
S0060772,Item 60772,230,19.86
S0060773,Item 60773,131,59.68
S0060774,Item 60774,494,79.91
S0060775,Item 60775,314,5.77
S0060776,Item 60776,72,172.16
S0060777,Item 60777,28,8.07
S0060778,Item 60778,168,41.56
S0060779,Item 60779,59,190.36
S0060780,Item 60780,145,2.26
S0060781,Item 60781,26,164.71
S0060782,Item 60782,239,164.02
S0060783,Item 60783,457,141.61
S0060784,Item 60784,189,102.78
S0060785,Item 60785,33,58.2
S0060786,Item 60786,229,191.88
S0060787,Item 60787,186,137.23
S0060788,Item 60788,288,0.11
S0060789,Item 60789,51,95.62
S0060790,Item 60790,294,119.61
S0060791,Item 60791,459,43.91
S0060792,Item 60792,264,37.56
S0060793,Item 60793,298,89.55
S0060794,Item 60794,176,94.64
S0060795,Item 60795,14,194.15
S0060796,Item 60796,256,51.83
S0060797,Item 60797,28,179.7
S0060798,Item 60798,291,89.09
S0060799,Item 60799,367,169.0
S0060800,Item 60800,12,59.28
S0060801,Item 60801,74,161.05
S0060802,Item 60802,343,31.04
S0060803,Item 60803,376,76.55
S0060804,Item 60804,191,116.54
S0060805,Item 60805,466,154.2
S0060806,Item 60806,118,146.85
S0060807,Item 60807,149,130.56
S0060808,Item 60808,63,10.93
S0060809,Item 60809,395,56.37
S0060810,Item 60810,114,10.76
S0060811,Item 60811,416,127.86
S0060812,Item 60812,10,110.17
S0060813,Item 60813,372,52.15
S0060814,Item 60814,447,179.28
S0060815,Item 60815,264,55.99
S0060816,Item 60816,284,80.34
S0060817,Item 60817,459,60.41
S0060818,Item 60818,73,39.87
S0060819,Item 60819,188,117.47
S0060820,Item 60820,218,5.39
S0060821,Item 60821,486,41.22
S0060822,Item 60822,430,172.31
S0060823,Item 60823,445,138.7
S0060824,Item 60824,214,154.59
S0060825,Item 60825,419,169.17
S0060826,Item 60826,81,60.08
S0060827,Item 60827,262,124.71
S0060828,Item 60828,165,57.29
S0060829,Item 60829,263,33.1
S0060830,Item 60830,479,123.41
S0060831,Item 60831,265,165.58
S0060832,Item 60832,57,30.59
S0060833,Item 60833,397,48.21
S0060834,Item 60834,402,189.27
S0060835,Item 60835,80,153.02
S0060836,Item 60836,474,91.65
S0060837,Item 60837,136,42.76
S0060838,Item 60838,47,132.5
S0060839,Item 60839,15,101.98
S0060840,Item 60840,433,111.15
S0060841,Item 60841,208,189.03
S0060842,Item 60842,124,136.3
S0060843,Item 60843,494,110.36
S0060844,Item 60844,303,186.33
S0060845,Item 60845,298,0.89
S0060846,Item 60846,165,155.51
S0060847,Item 60847,151,164.4
S0060848,Item 60848,15,13.91
S0060849,Item 60849,153,2.54
S0060850,Item 60850,169,28.03
S0060851,Item 60851,372,159.68
S0060852,Item 60852,497,179.87
S0060853,Item 60853,30,42.76
S0060854,Item 60854,489,167.54
S0060855,Item 60855,489,9.97
S0060856,Item 60856,203,125.93
S0060857,Item 60857,135,173.19
S0060858,Item 60858,423,50.44
S0060859,Item 60859,51,99.55
S0060860,Item 60860,127,158.63
S0060861,Item 60861,343,40.05
S0060862,Item 60862,276,6.37
S0060863,Item 60863,312,190.55
S0060864,Item 60864,492,141.39
S0060865,Item 60865,175,154.18
S0060866,Item 60866,451,77.6
S0060867,Item 60867,325,32.81
S0060868,Item 60868,478,145.24
S0060869,Item 60869,270,16.59
S0060870,Item 60870,353,19.75
S0060871,Item 60871,13,57.9
S0060872,Item 60872,129,68.31
S0060873,Item 60873,39,90.31
S0060874,Item 60874,156,117.23
S0060875,Item 60875,211,52.49
S0060876,Item 60876,338,86.95
S0060877,Item 60877,180,189.63
S0060878,Item 60878,428,197.54
S0060879,Item 60879,43,16.74
S0060880,Item 60880,371,138.54
S0060881,Item 60881,48,119.93
S0060882,Item 60882,266,166.43
S0060883,Item 60883,448,112.35
S0060884,Item 60884,181,42.85
S0060885,Item 60885,460,48.65
S0060886,Item 60886,110,129.02
S0060887,Item 60887,296,63.09
S0060888,Item 60888,474,87.9
S0060889,Item 60889,348,93.37
S0060890,Item 60890,305,139.11
S0060891,Item 60891,121,82.32
S0060892,Item 60892,167,44.21
S0060893,Item 60893,125,29.87
S0060894,Item 60894,484,45.8
S0060895,Item 60895,234,119.94
S0060896,Item 60896,271,2.2
S0060897,Item 60897,93,68.54
S0060898,Item 60898,22,125.86
S0060899,Item 60899,67,146.29
S0060900,Item 60900,492,30.67
S0060901,Item 60901,202,72.95
S0060902,Item 60902,276,130.1
S0060903,Item 60903,399,33.99
S0060904,Item 60904,206,57.11
S0060905,Item 60905,279,20.54
S0060906,Item 60906,337,23.69
S0060907,Item 60907,426,29.56
S0060908,Item 60908,111,2.98
S0060909,Item 60909,492,126.1
S0060910,Item 60910,295,140.07
S0060911,Item 60911,195,101.35
S0060912,Item 60912,221,187.75
S0060913,Item 60913,152,125.85
S0060914,Item 60914,343,142.03
S0060915,Item 60915,361,37.56
S0060916,Item 60916,418,34.77
S0060917,Item 60917,492,11.42
S0060918,Item 60918,423,175.11
S0060919,Item 60919,36,7.83
S0060920,Item 60920,392,50.65
S0060921,Item 60921,180,75.99
S0060922,Item 60922,286,116.59
S0060923,Item 60923,79,195.05
S0060924,Item 60924,144,155.65
S0060925,Item 60925,440,103.86
S0060926,Item 60926,59,168.87
S0060927,Item 60927,180,121.21
S0060928,Item 60928,424,87.15
S0060929,Item 60929,32,115.75
S0060930,Item 60930,298,144.44
S0060931,Item 60931,386,34.55
S0060932,Item 60932,497,51.76
S0060933,Item 60933,203,61.44
S0060934,Item 60934,141,138.39
S0060935,Item 60935,352,152.71
S0060936,Item 60936,133,13.34
S0060937,Item 60937,440,47.09
S0060938,Item 60938,483,54.24
S0060939,Item 60939,425,11.97
S0060940,Item 60940,320,105.32
S0060941,Item 60941,331,96.97
S0060942,Item 60942,113,186.67
S0060943,Item 60943,207,181.54
S0060944,Item 60944,283,101.74
S0060945,Item 60945,179,36.61
S0060946,Item 60946,124,57.81
S0060947,Item 60947,346,63.07
S0060948,Item 60948,73,59.47
S0060949,Item 60949,116,197.59
S0060950,Item 60950,205,102.05
S0060951,Item 60951,41,97.67
S0060952,Item 60952,499,11.01
S0060953,Item 60953,105,107.95
S0060954,Item 60954,453,183.67
S0060955,Item 60955,240,150.62
S0060956,Item 60956,19,159.48
S0060957,Item 60957,352,1.79
S0060958,Item 60958,499,66.62
S0060959,Item 60959,92,22.87
S0060960,Item 60960,243,71.08
S0060961,Item 60961,183,13.94
S0060962,Item 60962,420,199.35
S0060963,Item 60963,206,123.05
S0060964,Item 60964,141,76.2
S0060965,Item 60965,253,80.71
S0060966,Item 60966,381,106.45
S0060967,Item 60967,100,21.03
S0060968,Item 60968,453,58.26
S0060969,Item 60969,187,89.18
S0060970,Item 60970,60,189.89
S0060971,Item 60971,27,30.31
S0060972,Item 60972,95,70.99
S0060973,Item 60973,151,59.36
S0060974,Item 60974,142,108.29
S0060975,Item 60975,439,183.99
S0060976,Item 60976,115,169.16
S0060977,Item 60977,85,85.08
S0060978,Item 60978,231,128.68
S0060979,Item 60979,247,166.17
S0060980,Item 60980,341,124.52
S0060981,Item 60981,419,46.97
S0060982,Item 60982,469,107.7
S0060983,Item 60983,188,102.73
S0060984,Item 60984,139,195.33
S0060985,Item 60985,249,172.56
S0060986,Item 60986,332,65.55
S0060987,Item 60987,434,89.46
S0060988,Item 60988,18,22.11
S0060989,Item 60989,333,48.28
S0060990,Item 60990,453,58.8
S0060991,Item 60991,420,78.54
S0060992,Item 60992,464,63.48
S0060993,Item 60993,40,182.8
S0060994,Item 60994,340,25.09
S0060995,Item 60995,156,89.69
S0060996,Item 60996,35,120.74
S0060997,Item 60997,247,57.56
S0060998,Item 60998,204,27.67
S0060999,Item 60999,178,26.61
S0061000,Item 61000,254,191.56
S0061001,Item 61001,451,48.89
S0061002,Item 61002,367,177.27
S0061003,Item 61003,44,108.3
S0061004,Item 61004,185,67.28
S0061005,Item 61005,288,66.83
S0061006,Item 61006,158,74.21
S0061007,Item 61007,369,19.75
S0061008,Item 61008,255,72.05
S0061009,Item 61009,204,18.64
S0061010,Item 61010,139,172.93
S0061011,Item 61011,495,36.43
S0061012,Item 61012,225,119.81
S0061013,Item 61013,435,34.55
S0061014,Item 61014,478,98.1
S0061015,Item 61015,113,6.64
S0061016,Item 61016,443,30.37
S0061017,Item 61017,366,7.43
S0061018,Item 61018,9,71.38
S0061019,Item 61019,129,158.69
S0061020,Item 61020,2,156.99
S0061021,Item 61021,79,194.35
S0061022,Item 61022,407,45.59
S0061023,Item 61023,323,123.24
S0061024,Item 61024,193,163.36
S0061025,Item 61025,250,4.5
S0061026,Item 61026,350,103.71
S0061027,Item 61027,330,65.82
S0061028,Item 61028,301,190.03
S0061029,Item 61029,327,16.07
S0061030,Item 61030,44,152.41
S0061031,Item 61031,397,167.13
S0061032,Item 61032,411,44.94
S0061033,Item 61033,161,64.34
S0061034,Item 61034,283,37.94
S0061035,Item 61035,193,23.59
S0061036,Item 61036,123,153.6
S0061037,Item 61037,290,166.25
S0061038,Item 61038,265,40.41
S0061039,Item 61039,469,32.49
S0061040,Item 61040,82,41.46
S0061041,Item 61041,497,155.13
S0061042,Item 61042,245,120.79
S0061043,Item 61043,156,53.22
S0061044,Item 61044,463,40.51
S0061045,Item 61045,348,126.08
S0061046,Item 61046,47,34.85
S0061047,Item 61047,369,117.34
S0061048,Item 61048,330,194.06
S0061049,Item 61049,64,45.39
S0061050,Item 61050,230,199.93
S0061051,Item 61051,449,22.45
S0061052,Item 61052,426,9.41
S0061053,Item 61053,186,56.42
S0061054,Item 61054,3,96.51
S0061055,Item 61055,484,116.11
S0061056,Item 61056,303,46.89
S0061057,Item 61057,317,79.44
S0061058,Item 61058,131,11.87
S0061059,Item 61059,196,5.79
S0061060,Item 61060,163,135.68
S0061061,Item 61061,11,189.93
S0061062,Item 61062,388,145.66
S0061063,Item 61063,478,43.84
S0061064,Item 61064,185,141.87
S0061065,Item 61065,265,83.91
S0061066,Item 61066,44,53.09
S0061067,Item 61067,106,180.47
S0061068,Item 61068,352,136.0
S0061069,Item 61069,247,5.06
S0061070,Item 61070,125,152.18
S0061071,Item 61071,306,20.74
S0061072,Item 61072,299,110.8
S0061073,Item 61073,96,7.76
S0061074,Item 61074,96,25.95
S0061075,Item 61075,386,163.01
S0061076,Item 61076,62,9.6
S0061077,Item 61077,105,101.89
S0061078,Item 61078,241,106.69
S0061079,Item 61079,467,17.85
S0061080,Item 61080,401,36.18
S0061081,Item 61081,292,186.9
S0061082,Item 61082,199,184.78
S0061083,Item 61083,352,78.12
S0061084,Item 61084,186,116.46
S0061085,Item 61085,77,115.97
S0061086,Item 61086,350,14.22
S0061087,Item 61087,93,183.03
S0061088,Item 61088,97,179.92
S0061089,Item 61089,453,101.43
S0061090,Item 61090,438,36.57
S0061091,Item 61091,247,129.88
S0061092,Item 61092,171,196.51
S0061093,Item 61093,299,164.83
S0061094,Item 61094,264,109.24
S0061095,Item 61095,145,97.42
S0061096,Item 61096,37,127.3
S0061097,Item 61097,330,119.39
S0061098,Item 61098,309,87.51
S0061099,Item 61099,386,78.13
S0061100,Item 61100,291,148.79
S0061101,Item 61101,484,49.84
S0061102,Item 61102,234,154.59
S0061103,Item 61103,203,189.41
S0061104,Item 61104,481,193.33
S0061105,Item 61105,46,99.5
S0061106,Item 61106,436,61.16
S0061107,Item 61107,134,190.5
S0061108,Item 61108,115,154.4
S0061109,Item 61109,253,107.44
S0061110,Item 61110,366,3.01
S0061111,Item 61111,273,116.47
S0061112,Item 61112,229,137.19
S0061113,Item 61113,73,119.03
S0061114,Item 61114,418,144.44
S0061115,Item 61115,55,146.02
S0061116,Item 61116,469,30.58
S0061117,Item 61117,391,76.74
S0061118,Item 61118,108,62.93
S0061119,Item 61119,407,28.17
S0061120,Item 61120,2,128.98
S0061121,Item 61121,447,147.97
S0061122,Item 61122,404,135.63
S0061123,Item 61123,189,84.34
S0061124,Item 61124,154,60.38
S0061125,Item 61125,399,12.84
S0061126,Item 61126,61,140.75
S0061127,Item 61127,216,183.27
S0061128,Item 61128,299,5.28
S0061129,Item 61129,30,92.21
S0061130,Item 61130,100,116.21
S0061131,Item 61131,405,78.05
S0061132,Item 61132,288,194.28
S0061133,Item 61133,449,129.63
S0061134,Item 61134,453,79.03
S0061135,Item 61135,324,108.93
S0061136,Item 61136,478,30.69
S0061137,Item 61137,235,166.58
S0061138,Item 61138,8,174.06
